College Name,College Link,Stream,City,Ownership,Course,Duration,Facilities
"DYPCET Kolhapur - DY Patil College of Engineering and Technology, Kolhapur",https://www.careers360.com/colleges/dy-patil-college-of-engineering-and-technology-kolhapur,Engineering,Kolhapur,Private,B.Tech Computer Science and Engineering,4 Years,"Boys Hostel, Girls Hostel"
"DYPCET Kolhapur - DY Patil College of Engineering and Technology, Kolhapur",https://www.careers360.com/colleges/dy-patil-college-of-engineering-and-technology-kolhapur,Engineering,Kolhapur,Private,B.Tech Data Science,4 Years,"Boys Hostel, Girls Hostel"
"DYPCET Kolhapur - DY Patil College of Engineering and Technology, Kolhapur",https://www.careers360.com/colleges/dy-patil-college-of-engineering-and-technology-kolhapur,Engineering,Kolhapur,Private,B.Tech Artificial Intelligence and Machine Learning,4 Years,"Boys Hostel, Girls Hostel"
"DYPCET Kolhapur - DY Patil College of Engineering and Technology, Kolhapur",https://www.careers360.com/colleges/dy-patil-college-of-engineering-and-technology-kolhapur,Engineering,Kolhapur,Private,B.Tech Electronics and Telecommunication Engineering,4 Years,"Boys Hostel, Girls Hostel"
"DYPCET Kolhapur - DY Patil College of Engineering and Technology, Kolhapur",https://www.careers360.com/colleges/dy-patil-college-of-engineering-and-technology-kolhapur,Engineering,Kolhapur,Private,B.Tech Civil Engineering,4 Years,"Boys Hostel, Girls Hostel"
"DYPCET Kolhapur - DY Patil College of Engineering and Technology, Kolhapur",https://www.careers360.com/colleges/dy-patil-college-of-engineering-and-technology-kolhapur,Engineering,Kolhapur,Private,B.Tech Mechanical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"DYPCET Kolhapur - DY Patil College of Engineering and Technology, Kolhapur",https://www.careers360.com/colleges/dy-patil-college-of-engineering-and-technology-kolhapur,Engineering,Kolhapur,Private,B.Tech Chemical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"DYPCET Kolhapur - DY Patil College of Engineering and Technology, Kolhapur",https://www.careers360.com/colleges/dy-patil-college-of-engineering-and-technology-kolhapur,Engineering,Kolhapur,Private,M.Tech Computer Science and Engineering,2 Years,"Boys Hostel, Girls Hostel"
"DYPCET Kolhapur - DY Patil College of Engineering and Technology, Kolhapur",https://www.careers360.com/colleges/dy-patil-college-of-engineering-and-technology-kolhapur,Engineering,Kolhapur,Private,"M,Tech Electronics and Telecommunication Engineering",2 Years,"Boys Hostel, Girls Hostel"
"DY Patil Education Society, Kolhapur",https://www.careers360.com/university/dy-patil-education-society-kolhapur,Engineering,Kolhapur,Private,B. Tech Computer Science Engineering,4 Years,"Boys Hostel, Girls Hostel"
"DY Patil Education Society, Kolhapur",https://www.careers360.com/university/dy-patil-education-society-kolhapur,Engineering,Kolhapur,Private,B. Tech Data Science Engineering,4 Years,"Boys Hostel, Girls Hostel"
"DY Patil Education Society, Kolhapur",https://www.careers360.com/university/dy-patil-education-society-kolhapur,Engineering,Kolhapur,Private,B. Tech Electronics and Telecommunication Engineering,4 Years,"Boys Hostel, Girls Hostel"
"DY Patil Education Society, Kolhapur",https://www.careers360.com/university/dy-patil-education-society-kolhapur,Engineering,Kolhapur,Private,B. Tech. Electrical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"DY Patil Education Society's DY Patil Technical Campus, Kolhapur",https://www.careers360.com/colleges/dy-patil-education-societys-dy-patil-technical-campus-kolhapur,Engineering,Kolhapur,Private,Diploma in Computer Engineering,3 Years,"Boys Hostel, Girls Hostel"
"DY Patil Education Society's DY Patil Technical Campus, Kolhapur",https://www.careers360.com/colleges/dy-patil-education-societys-dy-patil-technical-campus-kolhapur,Engineering,Kolhapur,Private,B.Tech Computer Science Engineering,4 Years,"Boys Hostel, Girls Hostel"
"DY Patil Education Society's DY Patil Technical Campus, Kolhapur",https://www.careers360.com/colleges/dy-patil-education-societys-dy-patil-technical-campus-kolhapur,Engineering,Kolhapur,Private,Diploma in Electronics and Telecommunications Engineering,3 Years,"Boys Hostel, Girls Hostel"
"DY Patil Education Society's DY Patil Technical Campus, Kolhapur",https://www.careers360.com/colleges/dy-patil-education-societys-dy-patil-technical-campus-kolhapur,Engineering,Kolhapur,Private,B.Tech Data Science,4 Years,"Boys Hostel, Girls Hostel"
"DY Patil Education Society's DY Patil Technical Campus, Kolhapur",https://www.careers360.com/colleges/dy-patil-education-societys-dy-patil-technical-campus-kolhapur,Engineering,Kolhapur,Private,B.Tech Electrical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"DY Patil Education Society's DY Patil Technical Campus, Kolhapur",https://www.careers360.com/colleges/dy-patil-education-societys-dy-patil-technical-campus-kolhapur,Engineering,Kolhapur,Private,Diploma in Electrical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"DY Patil Education Society's DY Patil Technical Campus, Kolhapur",https://www.careers360.com/colleges/dy-patil-education-societys-dy-patil-technical-campus-kolhapur,Engineering,Kolhapur,Private,B.Tech Mechanical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"DY Patil Education Society's DY Patil Technical Campus, Kolhapur",https://www.careers360.com/colleges/dy-patil-education-societys-dy-patil-technical-campus-kolhapur,Engineering,Kolhapur,Private,Diploma in Mechanical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"DY Patil Education Society's DY Patil Technical Campus, Kolhapur",https://www.careers360.com/colleges/dy-patil-education-societys-dy-patil-technical-campus-kolhapur,Engineering,Kolhapur,Private,B.Tech Civil Engineering,4 Years,"Boys Hostel, Girls Hostel"
"DY Patil Education Society's DY Patil Technical Campus, Kolhapur",https://www.careers360.com/colleges/dy-patil-education-societys-dy-patil-technical-campus-kolhapur,Engineering,Kolhapur,Private,Diploma in Civil Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Government College of Engineering, Kolhapur",https://www.careers360.com/colleges/government-college-of-engineering-kolhapur,Engineering,Kolhapur,Government,B.Tech Mechanical and Automation Engineering,4 Years,
"Government College of Engineering, Kolhapur",https://www.careers360.com/colleges/government-college-of-engineering-kolhapur,Engineering,Kolhapur,Government,B.Tech Electronics and Telecommunication Engineering,4 Years,
"Government College of Engineering, Kolhapur",https://www.careers360.com/colleges/government-college-of-engineering-kolhapur,Engineering,Kolhapur,Government,B.Tech Computer Science and Engineering,4 Years,
"Government College of Engineering, Kolhapur",https://www.careers360.com/colleges/government-college-of-engineering-kolhapur,Engineering,Kolhapur,Government,B.Tech Artificial Intelligence and Data Science,4 Years,
"Government College of Engineering, Kolhapur",https://www.careers360.com/colleges/government-college-of-engineering-kolhapur,Engineering,Kolhapur,Government,B.Tech Electrical Engineering,4 Years,
"Government Polytechnic, Kolhapur",https://www.careers360.com/colleges/government-polytechnic-kolhapur,Engineering,Kolhapur,Government,Diploma in Mechanical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Government Polytechnic, Kolhapur",https://www.careers360.com/colleges/government-polytechnic-kolhapur,Engineering,Kolhapur,Government,Diploma in Civil Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Government Polytechnic, Kolhapur",https://www.careers360.com/colleges/government-polytechnic-kolhapur,Engineering,Kolhapur,Government,Diploma in Electronics and Telecommunication Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Government Polytechnic, Kolhapur",https://www.careers360.com/colleges/government-polytechnic-kolhapur,Engineering,Kolhapur,Government,Diploma in Information Technology,3 Years,"Boys Hostel, Girls Hostel"
"Government Polytechnic, Kolhapur",https://www.careers360.com/colleges/government-polytechnic-kolhapur,Engineering,Kolhapur,Government,Diploma in Electrical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Government Polytechnic, Kolhapur",https://www.careers360.com/colleges/government-polytechnic-kolhapur,Engineering,Kolhapur,Government,Diploma in Metallurgical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Institute of Civil and Rural Engineering, Kolhapur",https://www.careers360.com/colleges/institute-of-civil-and-rural-engineering-kolhapur,Engineering,Kolhapur,Private,Diploma in Mechanical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Institute of Civil and Rural Engineering, Kolhapur",https://www.careers360.com/colleges/institute-of-civil-and-rural-engineering-kolhapur,Engineering,Kolhapur,Private,Diploma in Computer Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Institute of Civil and Rural Engineering, Kolhapur",https://www.careers360.com/colleges/institute-of-civil-and-rural-engineering-kolhapur,Engineering,Kolhapur,Private,Diploma in Civil and Rural Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Institute of Civil and Rural Engineering, Kolhapur",https://www.careers360.com/colleges/institute-of-civil-and-rural-engineering-kolhapur,Engineering,Kolhapur,Private,Diploma in Electrical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Institute of Civil and Rural Engineering, Kolhapur",https://www.careers360.com/colleges/institute-of-civil-and-rural-engineering-kolhapur,Engineering,Kolhapur,Private,Diploma in Electronics and Telecommunications Engineering,3 Years,"Boys Hostel, Girls Hostel"
"KIT's College of Engineering, Kolhapur",https://www.careers360.com/colleges/kits-college-of-engineering-kolhapur,Engineering,Kolhapur,Private,B.Tech Artificial Intelligence and Machine Learning,4 Years,"Boys Hostel, Girls Hostel"
"KIT's College of Engineering, Kolhapur",https://www.careers360.com/colleges/kits-college-of-engineering-kolhapur,Engineering,Kolhapur,Private,B.Tech Mechanical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"KIT's College of Engineering, Kolhapur",https://www.careers360.com/colleges/kits-college-of-engineering-kolhapur,Engineering,Kolhapur,Private,B.Tech Computer Science and Engineering,4 Years,"Boys Hostel, Girls Hostel"
"KIT's College of Engineering, Kolhapur",https://www.careers360.com/colleges/kits-college-of-engineering-kolhapur,Engineering,Kolhapur,Private,B.Tech Computer Science and Business Systems,4 Years,"Boys Hostel, Girls Hostel"
"KIT's College of Engineering, Kolhapur",https://www.careers360.com/colleges/kits-college-of-engineering-kolhapur,Engineering,Kolhapur,Private,B.Tech Electronics and Telecommunication Engineering,4 Years,"Boys Hostel, Girls Hostel"
"KIT's College of Engineering, Kolhapur",https://www.careers360.com/colleges/kits-college-of-engineering-kolhapur,Engineering,Kolhapur,Private,B.Tech Civil Engineering,4 Years,"Boys Hostel, Girls Hostel"
"KIT's College of Engineering, Kolhapur",https://www.careers360.com/colleges/kits-college-of-engineering-kolhapur,Engineering,Kolhapur,Private,B.Tech Civil and Environmental Engineering,4 Years,"Boys Hostel, Girls Hostel"
"KIT's College of Engineering, Kolhapur",https://www.careers360.com/colleges/kits-college-of-engineering-kolhapur,Engineering,Kolhapur,Private,B.Tech Electrical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"KIT's College of Engineering, Kolhapur",https://www.careers360.com/colleges/kits-college-of-engineering-kolhapur,Engineering,Kolhapur,Private,B.Tech Biotechnology,4 Years,"Boys Hostel, Girls Hostel"
"KIT's College of Engineering, Kolhapur",https://www.careers360.com/colleges/kits-college-of-engineering-kolhapur,Engineering,Kolhapur,Private,M.Tech Data Science,2 Years,"Boys Hostel, Girls Hostel"
"KIT's College of Engineering, Kolhapur",https://www.careers360.com/colleges/kits-college-of-engineering-kolhapur,Engineering,Kolhapur,Private,M.Tech Biochemical Engineering and Biotechnology,2 Years,"Boys Hostel, Girls Hostel"
"KIT's College of Engineering, Kolhapur",https://www.careers360.com/colleges/kits-college-of-engineering-kolhapur,Engineering,Kolhapur,Private,M.Tech Environmental Engineering,2 Years,"Boys Hostel, Girls Hostel"
"KIT's College of Engineering, Kolhapur",https://www.careers360.com/colleges/kits-college-of-engineering-kolhapur,Engineering,Kolhapur,Private,M.Tech Mechanical Engineering,2 Years,"Boys Hostel, Girls Hostel"
"KIT's College of Engineering, Kolhapur",https://www.careers360.com/colleges/kits-college-of-engineering-kolhapur,Engineering,Kolhapur,Private,M.Tech Civil and Structural Engineering,2 Years,"Boys Hostel, Girls Hostel"
"KIT's College of Engineering, Kolhapur",https://www.careers360.com/colleges/kits-college-of-engineering-kolhapur,Engineering,Kolhapur,Private,M.Tech Electronics and Telecommunication Engineering,2 Years,"Boys Hostel, Girls Hostel"
"KIT's College of Engineering, Kolhapur",https://www.careers360.com/colleges/kits-college-of-engineering-kolhapur,Engineering,Kolhapur,Private,Ph.D in Civil Engineering,6 Years,"Boys Hostel, Girls Hostel"
"KIT's College of Engineering, Kolhapur",https://www.careers360.com/colleges/kits-college-of-engineering-kolhapur,Engineering,Kolhapur,Private,Ph.D in Electronics Engineering,6 Years,"Boys Hostel, Girls Hostel"
"KIT's College of Engineering, Kolhapur",https://www.careers360.com/colleges/kits-college-of-engineering-kolhapur,Engineering,Kolhapur,Private,B.Tech Data Science,4 Years,"Boys Hostel, Girls Hostel"
"KIT's College of Engineering, Kolhapur",https://www.careers360.com/colleges/kits-college-of-engineering-kolhapur,Engineering,Kolhapur,Private,Ph.D in Mechanical Engineering,6 Years,"Boys Hostel, Girls Hostel"
"KP Patil Institute of Technology, Mudal",https://www.careers360.com/colleges/kp-patil-institute-of-technology-mudal,Engineering,Kolhapur,Private,Diploma in Mechanical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"KP Patil Institute of Technology, Mudal",https://www.careers360.com/colleges/kp-patil-institute-of-technology-mudal,Engineering,Kolhapur,Private,Diploma in Electrical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"KP Patil Institute of Technology, Mudal",https://www.careers360.com/colleges/kp-patil-institute-of-technology-mudal,Engineering,Kolhapur,Private,Diploma in Computer Engineering,3 Years,"Boys Hostel, Girls Hostel"
"KP Patil Institute of Technology, Mudal",https://www.careers360.com/colleges/kp-patil-institute-of-technology-mudal,Engineering,Kolhapur,Private,Diploma in Civil Engineering,3 Years,"Boys Hostel, Girls Hostel"
"KP Patil Institute of Technology, Mudal",https://www.careers360.com/colleges/kp-patil-institute-of-technology-mudal,Engineering,Kolhapur,Private,Diploma in Artificial Intelligence and Machine Learning,3 Years,"Boys Hostel, Girls Hostel"
"Mahadevrao Wandre Institute of Technology, Kolhapur",https://www.careers360.com/colleges/mahadevrao-wandre-institute-of-technology-kolhapur,Engineering,Kolhapur,Private,Diploma in Mechanical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Mahadevrao Wandre Institute of Technology, Kolhapur",https://www.careers360.com/colleges/mahadevrao-wandre-institute-of-technology-kolhapur,Engineering,Kolhapur,Private,Diploma in Computer Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Mahadevrao Wandre Institute of Technology, Kolhapur",https://www.careers360.com/colleges/mahadevrao-wandre-institute-of-technology-kolhapur,Engineering,Kolhapur,Private,Diploma in Civil Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Mahavir Mahavidyalaya, Kolhapur",https://www.careers360.com/colleges/mahavir-mahavidyalaya-kolhapur,Engineering,Kolhapur,Private,B.Voc Automobile,3 Years,Girls Hostel
"MD Jadhav Institute of Technology, Bhose",https://www.careers360.com/colleges/md-jadhav-institute-of-technology-bhose,Engineering,Kolhapur,Private,Diploma in Mechanical Engineering,3 Years,
"MD Jadhav Institute of Technology, Bhose",https://www.careers360.com/colleges/md-jadhav-institute-of-technology-bhose,Engineering,Kolhapur,Private,Diploma in Civil Engineering,3 Years,
"MD Jadhav Institute of Technology, Bhose",https://www.careers360.com/colleges/md-jadhav-institute-of-technology-bhose,Engineering,Kolhapur,Private,Diploma in Electrical Engineering,3 Years,
"MD Jadhav Institute of Technology, Bhose",https://www.careers360.com/colleges/md-jadhav-institute-of-technology-bhose,Engineering,Kolhapur,Private,Diploma in Electronics and Telecommunication Engineering,3 Years,
"MD Jadhav Institute of Technology, Bhose",https://www.careers360.com/colleges/md-jadhav-institute-of-technology-bhose,Engineering,Kolhapur,Private,Diploma in Computer Engineering,3 Years,
"New Institute of Technology, Kolhapur",https://www.careers360.com/colleges/new-institute-of-technology-kolhapur,Engineering,Kolhapur,Private,Diploma in Artificial Intelligence and Machine Learning,3 Years,"Boys Hostel, Girls Hostel"
"New Institute of Technology, Kolhapur",https://www.careers360.com/colleges/new-institute-of-technology-kolhapur,Engineering,Kolhapur,Private,Diploma in Electronics and Computer Engineering,3 Years,"Boys Hostel, Girls Hostel"
"New Institute of Technology, Kolhapur",https://www.careers360.com/colleges/new-institute-of-technology-kolhapur,Engineering,Kolhapur,Private,Diploma in Mechanical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"New Institute of Technology, Kolhapur",https://www.careers360.com/colleges/new-institute-of-technology-kolhapur,Engineering,Kolhapur,Private,Diploma in Electrical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"New Institute of Technology, Kolhapur",https://www.careers360.com/colleges/new-institute-of-technology-kolhapur,Engineering,Kolhapur,Private,Diploma in Civil Engineering,3 Years,"Boys Hostel, Girls Hostel"
"New Institute of Technology, Kolhapur",https://www.careers360.com/colleges/new-institute-of-technology-kolhapur,Engineering,Kolhapur,Private,B.Tech Electrical Electronics and Power Engineering,4 Years,"Boys Hostel, Girls Hostel"
"New Institute of Technology, Kolhapur",https://www.careers360.com/colleges/new-institute-of-technology-kolhapur,Engineering,Kolhapur,Private,B.Tech Computer Science and Engineering,4 Years,"Boys Hostel, Girls Hostel"
"New Institute of Technology, Kolhapur",https://www.careers360.com/colleges/new-institute-of-technology-kolhapur,Engineering,Kolhapur,Private,Diploma in Automobile Engineering,3 Years,"Boys Hostel, Girls Hostel"
"New Institute of Technology, Kolhapur",https://www.careers360.com/colleges/new-institute-of-technology-kolhapur,Engineering,Kolhapur,Private,B.Tech Artificial Intelligence and Machine Learning,4 Years,"Boys Hostel, Girls Hostel"
"New Institute of Technology, Kolhapur",https://www.careers360.com/colleges/new-institute-of-technology-kolhapur,Engineering,Kolhapur,Private,B.Tech Mechanical and Mechatronics Engineering Additive Manufacturing,4 Years,"Boys Hostel, Girls Hostel"
"New Institute of Technology, Kolhapur",https://www.careers360.com/colleges/new-institute-of-technology-kolhapur,Engineering,Kolhapur,Private,Diploma in Electronics and Telecommunication Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Sanjay Ghodawat Institute, Kolhapur",https://www.careers360.com/colleges/sanjay-ghodawat-institute-kolhapur,Engineering,Kolhapur,Private,Diploma in Mechanical Engineering,3 Years,
"Sanjay Ghodawat Institute, Kolhapur",https://www.careers360.com/colleges/sanjay-ghodawat-institute-kolhapur,Engineering,Kolhapur,Private,Diploma in Civil Engineering,3 Years,
"Sanjay Ghodawat Institute, Kolhapur",https://www.careers360.com/colleges/sanjay-ghodawat-institute-kolhapur,Engineering,Kolhapur,Private,Diploma in Electrical Engineering,3 Years,
"Sanjay Ghodawat Institute, Kolhapur",https://www.careers360.com/colleges/sanjay-ghodawat-institute-kolhapur,Engineering,Kolhapur,Private,B.Tech Electronics and Telecommunications Engineering,4 Years,
"Sanjay Ghodawat Institute, Kolhapur",https://www.careers360.com/colleges/sanjay-ghodawat-institute-kolhapur,Engineering,Kolhapur,Private,B.Tech Electrical Engineering,4 Years,
"Sanjay Ghodawat Institute, Kolhapur",https://www.careers360.com/colleges/sanjay-ghodawat-institute-kolhapur,Engineering,Kolhapur,Private,Diploma in Computer Science and Engineering,3 Years,
"Sanjay Ghodawat Institute, Kolhapur",https://www.careers360.com/colleges/sanjay-ghodawat-institute-kolhapur,Engineering,Kolhapur,Private,B.Tech Mechanical Engineering,4 Years,
"Sanjay Ghodawat Institute, Kolhapur",https://www.careers360.com/colleges/sanjay-ghodawat-institute-kolhapur,Engineering,Kolhapur,Private,Diploma in Electronics and Telecommunications Engineering,3 Years,
"Sanjay Ghodawat Institute, Kolhapur",https://www.careers360.com/colleges/sanjay-ghodawat-institute-kolhapur,Engineering,Kolhapur,Private,B.Tech Computer Science and Engineering,4 Years,
"Sanjay Ghodawat Institute, Kolhapur",https://www.careers360.com/colleges/sanjay-ghodawat-institute-kolhapur,Engineering,Kolhapur,Private,B.Tech Civil Engineering,4 Years,
"Sanjay Ghodawat Polytechnic, Kolhapur",https://www.careers360.com/colleges/sanjay-ghodawat-polytechnic-kolhapur,Engineering,Kolhapur,Private,Diploma in Electronics and Telecommunications Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Sanjay Ghodawat Polytechnic, Kolhapur",https://www.careers360.com/colleges/sanjay-ghodawat-polytechnic-kolhapur,Engineering,Kolhapur,Private,Diploma in Computer Science and Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Sanjay Ghodawat Polytechnic, Kolhapur",https://www.careers360.com/colleges/sanjay-ghodawat-polytechnic-kolhapur,Engineering,Kolhapur,Private,Diploma in Civil Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Sanjay Ghodawat Polytechnic, Kolhapur",https://www.careers360.com/colleges/sanjay-ghodawat-polytechnic-kolhapur,Engineering,Kolhapur,Private,Diploma in Mechanical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Sanjay Ghodawat Polytechnic, Kolhapur",https://www.careers360.com/colleges/sanjay-ghodawat-polytechnic-kolhapur,Engineering,Kolhapur,Private,Diploma in Electrical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Sanjeevan Engineering and Technology Institute, Kolhapur",https://www.careers360.com/colleges/sanjeevan-engineering-and-technology-institute-kolhapur,Engineering,Kolhapur,Private,Diploma in Computer Science and Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Sanjeevan Engineering and Technology Institute, Kolhapur",https://www.careers360.com/colleges/sanjeevan-engineering-and-technology-institute-kolhapur,Engineering,Kolhapur,Private,BE Computer Science and Engineering,4 Years,"Boys Hostel, Girls Hostel"
"Sanjeevan Engineering and Technology Institute, Kolhapur",https://www.careers360.com/colleges/sanjeevan-engineering-and-technology-institute-kolhapur,Engineering,Kolhapur,Private,MBA Information Technology and Systems Management,4 Years,"Boys Hostel, Girls Hostel"
"Sanjeevan Engineering and Technology Institute, Kolhapur",https://www.careers360.com/colleges/sanjeevan-engineering-and-technology-institute-kolhapur,Engineering,Kolhapur,Private,Diploma in Electrical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Sanjeevan Engineering and Technology Institute, Kolhapur",https://www.careers360.com/colleges/sanjeevan-engineering-and-technology-institute-kolhapur,Engineering,Kolhapur,Private,BE Civil Engineering,4 Years,"Boys Hostel, Girls Hostel"
"Sanjeevan Engineering and Technology Institute, Kolhapur",https://www.careers360.com/colleges/sanjeevan-engineering-and-technology-institute-kolhapur,Engineering,Kolhapur,Private,Diploma in Mechanical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Sanjeevan Engineering and Technology Institute, Kolhapur",https://www.careers360.com/colleges/sanjeevan-engineering-and-technology-institute-kolhapur,Engineering,Kolhapur,Private,Diploma in Civil Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Sanjeevan Engineering and Technology Institute, Kolhapur",https://www.careers360.com/colleges/sanjeevan-engineering-and-technology-institute-kolhapur,Engineering,Kolhapur,Private,BE Electrical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"Sanjeevan Engineering and Technology Institute, Kolhapur",https://www.careers360.com/colleges/sanjeevan-engineering-and-technology-institute-kolhapur,Engineering,Kolhapur,Private,BE Mechanical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"Sanjeevan Engineering and Technology Institute, Kolhapur",https://www.careers360.com/colleges/sanjeevan-engineering-and-technology-institute-kolhapur,Engineering,Kolhapur,Private,BE Artificial Intelligence and Machine Learning,4 Years,"Boys Hostel, Girls Hostel"
"Sanjeevan Engineering and Technology Institute, Kolhapur",https://www.careers360.com/colleges/sanjeevan-engineering-and-technology-institute-kolhapur,Engineering,Kolhapur,Private,BE Electronics and Computer Engineering,4 Years,"Boys Hostel, Girls Hostel"
"Sanjeevan Engineering and Technology Institute, Kolhapur",https://www.careers360.com/colleges/sanjeevan-engineering-and-technology-institute-kolhapur,Engineering,Kolhapur,Private,BE Automobile Engineering,4 Years,"Boys Hostel, Girls Hostel"
"Shivaji University - Shivaji University, Kolhapur",https://www.careers360.com/university/shivaji-university-kolhapur,Engineering,Kolhapur,Government,B.Tech Computer Science and Engineering,4 Years,"Boys Hostel, Girls Hostel"
"Shivaji University - Shivaji University, Kolhapur",https://www.careers360.com/university/shivaji-university-kolhapur,Engineering,Kolhapur,Government,B.Com Information Technology,3 Years,"Boys Hostel, Girls Hostel"
"Shri Balasaheb Mane Shikshan Prasarak Mandal Ambap's Group of Institutions Integrated Campus, Ambap",https://www.careers360.com/colleges/shri-balasaheb-mane-shikshan-prasarak-mandal-ambaps-group-of-institutions-integrated-campus-ambap,Engineering,Kolhapur,Private,B.Tech Mechanical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"Shri Balasaheb Mane Shikshan Prasarak Mandal Ambap's Group of Institutions Integrated Campus, Ambap",https://www.careers360.com/colleges/shri-balasaheb-mane-shikshan-prasarak-mandal-ambaps-group-of-institutions-integrated-campus-ambap,Engineering,Kolhapur,Private,B.Tech Electrical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"Shri Balasaheb Mane Shikshan Prasarak Mandal Ambap's Group of Institutions Integrated Campus, Ambap",https://www.careers360.com/colleges/shri-balasaheb-mane-shikshan-prasarak-mandal-ambaps-group-of-institutions-integrated-campus-ambap,Engineering,Kolhapur,Private,B.Tech Computer Science and Engineering,4 Years,"Boys Hostel, Girls Hostel"
"Shri Balasaheb Mane Shikshan Prasarak Mandal Ambap's Group of Institutions Integrated Campus, Ambap",https://www.careers360.com/colleges/shri-balasaheb-mane-shikshan-prasarak-mandal-ambaps-group-of-institutions-integrated-campus-ambap,Engineering,Kolhapur,Private,B.Tech Civil Engineering,4 Years,"Boys Hostel, Girls Hostel"
"Shri Balasaheb Mane Shikshan Prasarak Mandal Ambap's Group of Institutions Integrated Campus, Ambap",https://www.careers360.com/colleges/shri-balasaheb-mane-shikshan-prasarak-mandal-ambaps-group-of-institutions-integrated-campus-ambap,Engineering,Kolhapur,Private,B.Tech Electronics and Telecommunication Engineering,4 Years,"Boys Hostel, Girls Hostel"
"Shri Balasaheb Mane Shikshan Prasarak Mandal Ambap's Group of Institutions Integrated Campus, Ambap",https://www.careers360.com/colleges/shri-balasaheb-mane-shikshan-prasarak-mandal-ambaps-group-of-institutions-integrated-campus-ambap,Engineering,Kolhapur,Private,M.Tech.Computer Science and Engineering,2 Years,"Boys Hostel, Girls Hostel"
"Shri Balasaheb Mane Shikshan Prasarak Mandal Ambap's Group of Institutions Integrated Campus, Ambap",https://www.careers360.com/colleges/shri-balasaheb-mane-shikshan-prasarak-mandal-ambaps-group-of-institutions-integrated-campus-ambap,Engineering,Kolhapur,Private,M.Tech.Electronic and Telecommunication Engineering,2 Years,"Boys Hostel, Girls Hostel"
"Shri Balasaheb Mane Shikshan Prasarak Mandal Ambap's Group of Institutions Integrated Campus, Ambap",https://www.careers360.com/colleges/shri-balasaheb-mane-shikshan-prasarak-mandal-ambaps-group-of-institutions-integrated-campus-ambap,Engineering,Kolhapur,Private,M.Tech.Design Engineering,2 Years,"Boys Hostel, Girls Hostel"
"Shri Balasaheb Mane Shikshan Prasarak Mandal Ambap's Group of Institutions Integrated Campus, Ambap",https://www.careers360.com/colleges/shri-balasaheb-mane-shikshan-prasarak-mandal-ambaps-group-of-institutions-integrated-campus-ambap,Engineering,Kolhapur,Private,M.Tech.Construction Management,2 Years,"Boys Hostel, Girls Hostel"
"Shri Balasaheb Mane Shikshan Prasarak Mandal Ambap's Group of Institutions Integrated Campus, Ambap",https://www.careers360.com/colleges/shri-balasaheb-mane-shikshan-prasarak-mandal-ambaps-group-of-institutions-integrated-campus-ambap,Engineering,Kolhapur,Private,M.Tech. Production Engineering,2 Years,"Boys Hostel, Girls Hostel"
"Shri Balasaheb Mane Shikshan Prasarak Mandal Ambap's Group of Institutions Integrated Campus, Ambap",https://www.careers360.com/colleges/shri-balasaheb-mane-shikshan-prasarak-mandal-ambaps-group-of-institutions-integrated-campus-ambap,Engineering,Kolhapur,Private,B.Tech Electrical Engineering Lateral Entry,3 Years,"Boys Hostel, Girls Hostel"
