College Name,College Link,Stream,City,Ownership,Course,Duration,Facilities
"Loknete Vyankatrao Hiray Arts, Science and Commerce College, Nashik",https://www.careers360.com/colleges/loknete-vyankatrao-hiray-arts-science-and-commerce-college-nashik,Management,Nashik,Private,B.Voc Retail Management,3 Years,"Boys Hostel, Girls Hostel"
"Loknete Vyankatrao Hiray Arts, Science and Commerce College, Nashik",https://www.careers360.com/colleges/loknete-vyankatrao-hiray-arts-science-and-commerce-college-nashik,Management,Nashik,Private,B.Voc Food Processing Technology,3 Years,"Boys Hostel, Girls Hostel"
"Loknete Vyankatrao Hiray Arts, Science and Commerce College, Nashik",https://www.careers360.com/colleges/loknete-vyankatrao-hiray-arts-science-and-commerce-college-nashik,Management,Nashik,Private,M.Sc Zoology,2 Years,"Boys Hostel, Girls Hostel"
"Loknete Vyankatrao Hiray Arts, Science and Commerce College, Nashik",https://www.careers360.com/colleges/loknete-vyankatrao-hiray-arts-science-and-commerce-college-nashik,Management,Nashik,Private,M.Sc Botany,2 Years,"Boys Hostel, Girls Hostel"
"Mahatma Gandhi Vidyamandir's Arts Science and Commerce College, Manmad",https://www.careers360.com/colleges/mahatma-gandhi-vidyamandirs-arts-science-and-commerce-college-manmad,Management,Nashik,Private,B.Voc Electronics,3 Years,N/A
"Mahatma Gandhi Vidyamandir's Arts Science and Commerce College, Manmad",https://www.careers360.com/colleges/mahatma-gandhi-vidyamandirs-arts-science-and-commerce-college-manmad,Management,Nashik,Private,B.Voc Accounting and Taxation,3 Years,N/A
"Mahatma Gandhi Vidyamandir's Arts Science and Commerce College, Manmad",https://www.careers360.com/colleges/mahatma-gandhi-vidyamandirs-arts-science-and-commerce-college-manmad,Management,Nashik,Private,B.Voc Information Technology,3 Years,N/A
"Mahatma Gandhi Vidyamandir's Arts Science and Commerce College, Manmad",https://www.careers360.com/colleges/mahatma-gandhi-vidyamandirs-arts-science-and-commerce-college-manmad,Management,Nashik,Private,Diploma in Banking in Financial Services,1 Year,N/A
"Mahatma Gandhi Vidyamandir's Arts Science and Commerce College, Manmad",https://www.careers360.com/colleges/mahatma-gandhi-vidyamandirs-arts-science-and-commerce-college-manmad,Management,Nashik,Private,Diploma in Food Processing,1 Year,N/A
"Mahatma Gandhi Vidyamandir's Arts Science and Commerce College, Manmad",https://www.careers360.com/colleges/mahatma-gandhi-vidyamandirs-arts-science-and-commerce-college-manmad,Management,Nashik,Private,B.Sc,3 Years,N/A
"Mahatma Gandhi Vidyamandir's Institute of Management and Research, Nashik",https://www.careers360.com/colleges/mahatma-gandhi-vidyamandirs-institute-of-management-and-research-nashik,Management,Nashik,Private,MBA,2 Years,"Boys Hostel, Girls Hostel"
"Mahatma Gandhi Vidyamandir's Panchvati College of  Management and Computer Science, Panchvati",https://www.careers360.com/colleges/mahatma-gandhi-vidyamandirs-panchvati-college-of-management-and-computer-science-panchvati,Management,Nashik,Private,B.Sc Computer Science,3 Years,"Boys Hostel, Girls Hostel"
"Mahatma Gandhi Vidyamandir's Panchvati College of  Management and Computer Science, Panchvati",https://www.careers360.com/colleges/mahatma-gandhi-vidyamandirs-panchvati-college-of-management-and-computer-science-panchvati,Management,Nashik,Private,BBA Computer Applications,3 Years,"Boys Hostel, Girls Hostel"
"Mahatma Gandhi Vidyamandir's Panchvati College of  Management and Computer Science, Panchvati",https://www.careers360.com/colleges/mahatma-gandhi-vidyamandirs-panchvati-college-of-management-and-computer-science-panchvati,Management,Nashik,Private,BBA,3 Years,"Boys Hostel, Girls Hostel"
"Mahatma Gandhi Vidyamandir's Panchvati College of  Management and Computer Science, Panchvati",https://www.careers360.com/colleges/mahatma-gandhi-vidyamandirs-panchvati-college-of-management-and-computer-science-panchvati,Management,Nashik,Private,M.Sc Computer Science,2 Years,"Boys Hostel, Girls Hostel"
"Mahavir Polytechnic, Nashik",https://www.careers360.com/colleges/mahavir-polytechnic-nashik,Management,Nashik,Private,Diploma in Electrical Engineering,3 Years,N/A
"Mahavir Polytechnic, Nashik",https://www.careers360.com/colleges/mahavir-polytechnic-nashik,Management,Nashik,Private,Diploma in Computer Engineering,3 Years,N/A
"Mahavir Polytechnic, Nashik",https://www.careers360.com/colleges/mahavir-polytechnic-nashik,Management,Nashik,Private,Diploma in Artificial Intelligence and Machine Learning,3 Years,N/A
"Mahavir Polytechnic, Nashik",https://www.careers360.com/colleges/mahavir-polytechnic-nashik,Management,Nashik,Private,Diploma in Civil Engineering,3 Years,N/A
"Mahavir Polytechnic, Nashik",https://www.careers360.com/colleges/mahavir-polytechnic-nashik,Management,Nashik,Private,Diploma in Information Technology,3 Years,N/A
"Mahavir Polytechnic, Nashik",https://www.careers360.com/colleges/mahavir-polytechnic-nashik,Management,Nashik,Private,Diploma in Mechanical Engineering,3 Years,N/A
"Maratha Vidya Prasarak Samaj's Commerce, Management and Computer Science, Nashik",https://www.careers360.com/colleges/maratha-vidya-prasarak-samajs-commerce-management-and-computer-science-nashik,Management,Nashik,Private,BBA Computer Applications,3 Years,N/A
"Maratha Vidya Prasarak Samaj's Commerce, Management and Computer Science, Nashik",https://www.careers360.com/colleges/maratha-vidya-prasarak-samajs-commerce-management-and-computer-science-nashik,Management,Nashik,Private,BBA,3 Years,N/A
"Maratha Vidya Prasarak Samaj's Commerce, Management and Computer Science, Nashik",https://www.careers360.com/colleges/maratha-vidya-prasarak-samajs-commerce-management-and-computer-science-nashik,Management,Nashik,Private,B.Sc Computer Science,3 Years,N/A
"Maratha Vidya Prasarak Samaj's Commerce, Management and Computer Science, Nashik",https://www.careers360.com/colleges/maratha-vidya-prasarak-samajs-commerce-management-and-computer-science-nashik,Management,Nashik,Private,M.Sc Computer Science,2 Years,N/A
"Maratha Vidya Prasarak Samaj's Karmaveer Adv Baburao Ganpatrao Thakare College of Engineering, Nashik",https://www.careers360.com/colleges/maratha-vidya-prasarak-samajs-karmaveer-adv-baburao-ganpatrao-thakare-college-of-engineering-nashik,Management,Nashik,Private,BE Information Technology,4 Years,"Boys Hostel, Girls Hostel"
"Maratha Vidya Prasarak Samaj's Karmaveer Adv Baburao Ganpatrao Thakare College of Engineering, Nashik",https://www.careers360.com/colleges/maratha-vidya-prasarak-samajs-karmaveer-adv-baburao-ganpatrao-thakare-college-of-engineering-nashik,Management,Nashik,Private,BE Computer Engineering,4 Years,"Boys Hostel, Girls Hostel"
"Maratha Vidya Prasarak Samaj's Karmaveer Adv Baburao Ganpatrao Thakare College of Engineering, Nashik",https://www.careers360.com/colleges/maratha-vidya-prasarak-samajs-karmaveer-adv-baburao-ganpatrao-thakare-college-of-engineering-nashik,Management,Nashik,Private,BE Electronics and Telecommunication Engineering,4 Years,"Boys Hostel, Girls Hostel"
"Maratha Vidya Prasarak Samaj's Karmaveer Adv Baburao Ganpatrao Thakare College of Engineering, Nashik",https://www.careers360.com/colleges/maratha-vidya-prasarak-samajs-karmaveer-adv-baburao-ganpatrao-thakare-college-of-engineering-nashik,Management,Nashik,Private,BE Civil Engineering,4 Years,"Boys Hostel, Girls Hostel"
"Maratha Vidya Prasarak Samaj's Karmaveer Adv Baburao Ganpatrao Thakare College of Engineering, Nashik",https://www.careers360.com/colleges/maratha-vidya-prasarak-samajs-karmaveer-adv-baburao-ganpatrao-thakare-college-of-engineering-nashik,Management,Nashik,Private,BE Mechanical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"Maratha Vidya Prasarak Samaj's Karmaveer Adv Baburao Ganpatrao Thakare College of Engineering, Nashik",https://www.careers360.com/colleges/maratha-vidya-prasarak-samajs-karmaveer-adv-baburao-ganpatrao-thakare-college-of-engineering-nashik,Management,Nashik,Private,MBA,2 Years,"Boys Hostel, Girls Hostel"
"Maratha Vidya Prasarak Samaj's Karmaveer Adv Baburao Ganpatrao Thakare College of Engineering, Nashik",https://www.careers360.com/colleges/maratha-vidya-prasarak-samajs-karmaveer-adv-baburao-ganpatrao-thakare-college-of-engineering-nashik,Management,Nashik,Private,BE Artificial Intelligence and Data Science,4 Years,"Boys Hostel, Girls Hostel"
"Maratha Vidya Prasarak Samaj's Karmaveer Adv Baburao Ganpatrao Thakare College of Engineering, Nashik",https://www.careers360.com/colleges/maratha-vidya-prasarak-samajs-karmaveer-adv-baburao-ganpatrao-thakare-college-of-engineering-nashik,Management,Nashik,Private,BE Automation and Robotics,4 Years,"Boys Hostel, Girls Hostel"
"Maratha Vidya Prasarak Samaj's Karmaveer Adv Baburao Ganpatrao Thakare College of Engineering, Nashik",https://www.careers360.com/colleges/maratha-vidya-prasarak-samajs-karmaveer-adv-baburao-ganpatrao-thakare-college-of-engineering-nashik,Management,Nashik,Private,BE Electrical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"Maratha Vidya Prasarak Samaj's Karmaveer Adv Baburao Ganpatrao Thakare College of Engineering, Nashik",https://www.careers360.com/colleges/maratha-vidya-prasarak-samajs-karmaveer-adv-baburao-ganpatrao-thakare-college-of-engineering-nashik,Management,Nashik,Private,BE Instrumentation and Control Engineering,4 Years,"Boys Hostel, Girls Hostel"
"Maratha Vidya Prasarak Samaj's Karmaveer Adv Baburao Ganpatrao Thakare College of Engineering, Nashik",https://www.careers360.com/colleges/maratha-vidya-prasarak-samajs-karmaveer-adv-baburao-ganpatrao-thakare-college-of-engineering-nashik,Management,Nashik,Private,ME Construction Management,2 Years,"Boys Hostel, Girls Hostel"
"Maratha Vidya Prasarak Samaj's Karmaveer Adv Baburao Ganpatrao Thakare College of Engineering, Nashik",https://www.careers360.com/colleges/maratha-vidya-prasarak-samajs-karmaveer-adv-baburao-ganpatrao-thakare-college-of-engineering-nashik,Management,Nashik,Private,ME Mechanical Engineering Design,2 Years,"Boys Hostel, Girls Hostel"
"Maratha Vidya Prasarak Samaj's Karmaveer Adv Baburao Ganpatrao Thakare College of Engineering, Nashik",https://www.careers360.com/colleges/maratha-vidya-prasarak-samajs-karmaveer-adv-baburao-ganpatrao-thakare-college-of-engineering-nashik,Management,Nashik,Private,ME VLSI and Embedded Systems,2 Years,"Boys Hostel, Girls Hostel"
"Maratha Vidya Prasarak Samaj's Karmaveer Adv Baburao Ganpatrao Thakare College of Engineering, Nashik",https://www.careers360.com/colleges/maratha-vidya-prasarak-samajs-karmaveer-adv-baburao-ganpatrao-thakare-college-of-engineering-nashik,Management,Nashik,Private,ME Structural Engineering,2 Years,"Boys Hostel, Girls Hostel"
"Maratha Vidya Prasarak Samaj's Karmaveer Adv Baburao Ganpatrao Thakare College of Engineering, Nashik",https://www.careers360.com/colleges/maratha-vidya-prasarak-samajs-karmaveer-adv-baburao-ganpatrao-thakare-college-of-engineering-nashik,Management,Nashik,Private,ME Computer Engineering,2 Years,"Boys Hostel, Girls Hostel"
"MET Bhujbal Knowledge City, Nashik",https://www.careers360.com/colleges/met-bhujbal-knowledge-city-nashik,Management,Nashik,Private,MBA,2 Years,"Boys Hostel, Girls Hostel"
"MET Bhujbal Knowledge City, Nashik",https://www.careers360.com/colleges/met-bhujbal-knowledge-city-nashik,Management,Nashik,Private,B.Tech Mechanical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"MET Bhujbal Knowledge City, Nashik",https://www.careers360.com/colleges/met-bhujbal-knowledge-city-nashik,Management,Nashik,Private,Diploma in Civil Engineering,3 Years,"Boys Hostel, Girls Hostel"
"MET Bhujbal Knowledge City, Nashik",https://www.careers360.com/colleges/met-bhujbal-knowledge-city-nashik,Management,Nashik,Private,B.Tech Computer Engineering,4 Years,"Boys Hostel, Girls Hostel"
"MET Bhujbal Knowledge City, Nashik",https://www.careers360.com/colleges/met-bhujbal-knowledge-city-nashik,Management,Nashik,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"MET Bhujbal Knowledge City, Nashik",https://www.careers360.com/colleges/met-bhujbal-knowledge-city-nashik,Management,Nashik,Private,Diploma in Mechanical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"MET Bhujbal Knowledge City, Nashik",https://www.careers360.com/colleges/met-bhujbal-knowledge-city-nashik,Management,Nashik,Private,B.Arch,5 Years,"Boys Hostel, Girls Hostel"
"MET Bhujbal Knowledge City, Nashik",https://www.careers360.com/colleges/met-bhujbal-knowledge-city-nashik,Management,Nashik,Private,Diploma in Computer Engineering,3 Years,"Boys Hostel, Girls Hostel"
"MET Bhujbal Knowledge City, Nashik",https://www.careers360.com/colleges/met-bhujbal-knowledge-city-nashik,Management,Nashik,Private,B.Tech Civil Engineering,4 Years,"Boys Hostel, Girls Hostel"
"MET Bhujbal Knowledge City, Nashik",https://www.careers360.com/colleges/met-bhujbal-knowledge-city-nashik,Management,Nashik,Private,B.Des Set Design,4 Years,"Boys Hostel, Girls Hostel"
"MET Bhujbal Knowledge City, Nashik",https://www.careers360.com/colleges/met-bhujbal-knowledge-city-nashik,Management,Nashik,Private,B.Des Interior Design,4 Years,"Boys Hostel, Girls Hostel"
"MET Bhujbal Knowledge City, Nashik",https://www.careers360.com/colleges/met-bhujbal-knowledge-city-nashik,Management,Nashik,Private,Diploma in Information Technology,3 Years,"Boys Hostel, Girls Hostel"
"MET Bhujbal Knowledge City, Nashik",https://www.careers360.com/colleges/met-bhujbal-knowledge-city-nashik,Management,Nashik,Private,Diploma in Electrical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"MET Bhujbal Knowledge City, Nashik",https://www.careers360.com/colleges/met-bhujbal-knowledge-city-nashik,Management,Nashik,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"MET Bhujbal Knowledge City, Nashik",https://www.careers360.com/colleges/met-bhujbal-knowledge-city-nashik,Management,Nashik,Private,BBA,3 Years,"Boys Hostel, Girls Hostel"
"MET Bhujbal Knowledge City, Nashik",https://www.careers360.com/colleges/met-bhujbal-knowledge-city-nashik,Management,Nashik,Private,B.Tech Electronics and Telecommunication Engineering,4 Years,"Boys Hostel, Girls Hostel"
"MET Bhujbal Knowledge City, Nashik",https://www.careers360.com/colleges/met-bhujbal-knowledge-city-nashik,Management,Nashik,Private,B.Tech Civil and Environmental Engineering,4 Years,"Boys Hostel, Girls Hostel"
"MET Bhujbal Knowledge City, Nashik",https://www.careers360.com/colleges/met-bhujbal-knowledge-city-nashik,Management,Nashik,Private,B.Tech Artificial Intelligence and Data Science,4 Years,"Boys Hostel, Girls Hostel"
"MET Bhujbal Knowledge City, Nashik",https://www.careers360.com/colleges/met-bhujbal-knowledge-city-nashik,Management,Nashik,Private,B.Des Product Design,4 Years,"Boys Hostel, Girls Hostel"
"MET's Institute of Management, Nashik",https://www.careers360.com/colleges/mets-institute-of-management-nashik,Management,Nashik,Private,MBA,2 Years,N/A
"MET's Institute of Management, Nashik",https://www.careers360.com/colleges/mets-institute-of-management-nashik,Management,Nashik,Private,BBA,3 Years,N/A
"MET's Institute of Management, Nashik",https://www.careers360.com/colleges/mets-institute-of-management-nashik,Management,Nashik,Private,BMS,3 Years,N/A
"National Senior College, Nashik",https://www.careers360.com/colleges/national-senior-college-nashik,Management,Nashik,Private,BBA Computer Application,3 Years,N/A
"National Senior College, Nashik",https://www.careers360.com/colleges/national-senior-college-nashik,Management,Nashik,Private,B.Sc,3 Years,N/A
"National Senior College, Nashik",https://www.careers360.com/colleges/national-senior-college-nashik,Management,Nashik,Private,B.Sc Computer Science,3 Years,N/A
"National Senior College, Nashik",https://www.careers360.com/colleges/national-senior-college-nashik,Management,Nashik,Private,BBA,3 Years,N/A
"Navjeevan Institute of Management, Nashik",https://www.careers360.com/colleges/navjeevan-institute-of-management-nashik,Management,Nashik,Private,MBA,2 Years,N/A
"Nutan Vidya Prasarak Mandal's Arts Commerce and Science College, Lasalgaon",https://www.careers360.com/colleges/nutan-vidya-prasarak-mandals-arts-commerce-and-science-college-lasalgaon,Management,Nashik,Private,B.Sc,3 Years,Girls Hostel
"Nutan Vidya Prasarak Mandal's Arts Commerce and Science College, Lasalgaon",https://www.careers360.com/colleges/nutan-vidya-prasarak-mandals-arts-commerce-and-science-college-lasalgaon,Management,Nashik,Private,BBA Computer Applications,3 Years,Girls Hostel
"Nutan Vidya Prasarak Mandal's Arts Commerce and Science College, Lasalgaon",https://www.careers360.com/colleges/nutan-vidya-prasarak-mandals-arts-commerce-and-science-college-lasalgaon,Management,Nashik,Private,B.Sc Computer Science,3 Years,Girls Hostel
"Pune Vidhyarthi Griha's College of Engineering, Nashik",https://www.careers360.com/colleges/pune-vidhyarthi-grihas-college-of-engineering-nashik,Management,Nashik,Private,BE Computer Engineering,4 Years,N/A
"Pune Vidhyarthi Griha's College of Engineering, Nashik",https://www.careers360.com/colleges/pune-vidhyarthi-grihas-college-of-engineering-nashik,Management,Nashik,Private,BE Information Technology,4 Years,N/A
"Pune Vidhyarthi Griha's College of Engineering, Nashik",https://www.careers360.com/colleges/pune-vidhyarthi-grihas-college-of-engineering-nashik,Management,Nashik,Private,BE Artificial Intelligence and Data Science,4 Years,N/A
"Pune Vidhyarthi Griha's College of Engineering, Nashik",https://www.careers360.com/colleges/pune-vidhyarthi-grihas-college-of-engineering-nashik,Management,Nashik,Private,MBA,2 Years,N/A
"Pune Vidhyarthi Griha's College of Engineering, Nashik",https://www.careers360.com/colleges/pune-vidhyarthi-grihas-college-of-engineering-nashik,Management,Nashik,Private,BE Mechanical Engineering,4 Years,N/A
"Pune Vidhyarthi Griha's College of Engineering, Nashik",https://www.careers360.com/colleges/pune-vidhyarthi-grihas-college-of-engineering-nashik,Management,Nashik,Private,BE Electronics and Telecommunication Engineering,4 Years,N/A
"Pune Vidyarthi Griha's College of Engineering and SS Dhamankar Institute of Management, Nashik",https://www.careers360.com/colleges/pune-vidyarthi-grihas-college-of-engineering-and-ss-dhamankar-institute-of-management-nashik,Management,Nashik,Private,BE Mechanical Engineering,4 Years,N/A
"Pune Vidyarthi Griha's College of Engineering and SS Dhamankar Institute of Management, Nashik",https://www.careers360.com/colleges/pune-vidyarthi-grihas-college-of-engineering-and-ss-dhamankar-institute-of-management-nashik,Management,Nashik,Private,MBA,2 Years,N/A
"Pune Vidyarthi Griha's College of Engineering and SS Dhamankar Institute of Management, Nashik",https://www.careers360.com/colleges/pune-vidyarthi-grihas-college-of-engineering-and-ss-dhamankar-institute-of-management-nashik,Management,Nashik,Private,BE Computer Engineering,4 Years,N/A
"Pune Vidyarthi Griha's College of Engineering and SS Dhamankar Institute of Management, Nashik",https://www.careers360.com/colleges/pune-vidyarthi-grihas-college-of-engineering-and-ss-dhamankar-institute-of-management-nashik,Management,Nashik,Private,BE Information Technology,4 Years,N/A
"Pune Vidyarthi Griha's College of Engineering and SS Dhamankar Institute of Management, Nashik",https://www.careers360.com/colleges/pune-vidyarthi-grihas-college-of-engineering-and-ss-dhamankar-institute-of-management-nashik,Management,Nashik,Private,BE Electronics and Telecommunications Engineering,4 Years,N/A
"Pune Vidyarthi Griha's College of Engineering and SS Dhamankar Institute of Management, Nashik",https://www.careers360.com/colleges/pune-vidyarthi-grihas-college-of-engineering-and-ss-dhamankar-institute-of-management-nashik,Management,Nashik,Private,BE Artificial Intelligence and Data Science,4 Years,N/A
"Pune Vidyarthi Griha's Institute of Management, Nashik",https://www.careers360.com/colleges/pune-vidyarthi-grihas-institute-of-management-nashik,Management,Nashik,Private,MBA,2 Years,N/A
"RNC Arts JDB Commerce and NSC Science College, Nashik",https://www.careers360.com/colleges/rnc-arts-jdb-commerce-and-nsc-science-college-nashik,Management,Nashik,Private,B.Sc,3 Years,N/A
"RNC Arts JDB Commerce and NSC Science College, Nashik",https://www.careers360.com/colleges/rnc-arts-jdb-commerce-and-nsc-science-college-nashik,Management,Nashik,Private,B.Sc Computer Science,3 Years,N/A
"RNC Arts JDB Commerce and NSC Science College, Nashik",https://www.careers360.com/colleges/rnc-arts-jdb-commerce-and-nsc-science-college-nashik,Management,Nashik,Private,M.Sc Computer Science,2 Years,N/A
"RNC Arts JDB Commerce and NSC Science College, Nashik",https://www.careers360.com/colleges/rnc-arts-jdb-commerce-and-nsc-science-college-nashik,Management,Nashik,Private,B.Sc Biotechnology,3 Years,N/A
"RNC Arts JDB Commerce and NSC Science College, Nashik",https://www.careers360.com/colleges/rnc-arts-jdb-commerce-and-nsc-science-college-nashik,Management,Nashik,Private,BBA Computer Applications,3 Years,N/A
"RNC Arts JDB Commerce and NSC Science College, Nashik",https://www.careers360.com/colleges/rnc-arts-jdb-commerce-and-nsc-science-college-nashik,Management,Nashik,Private,BBA,3 Years,N/A
"SIEM Nashik - Sandip Institute of Engineering and Management, Nashik",https://www.careers360.com/colleges/sandip-institute-of-engineering-and-management-nashik,Management,Nashik,Private,BE Computer Engineering,4 Years,"Boys Hostel, Girls Hostel"
"SIEM Nashik - Sandip Institute of Engineering and Management, Nashik",https://www.careers360.com/colleges/sandip-institute-of-engineering-and-management-nashik,Management,Nashik,Private,BE Mechanical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"SIEM Nashik - Sandip Institute of Engineering and Management, Nashik",https://www.careers360.com/colleges/sandip-institute-of-engineering-and-management-nashik,Management,Nashik,Private,BE Electronics and Telecommunications Engineering,4 Years,"Boys Hostel, Girls Hostel"
"SIEM Nashik - Sandip Institute of Engineering and Management, Nashik",https://www.careers360.com/colleges/sandip-institute-of-engineering-and-management-nashik,Management,Nashik,Private,BE Information Technology,4 Years,"Boys Hostel, Girls Hostel"
"SIEM Nashik - Sandip Institute of Engineering and Management, Nashik",https://www.careers360.com/colleges/sandip-institute-of-engineering-and-management-nashik,Management,Nashik,Private,BE Artificial Intelligence and Data Science,4 Years,"Boys Hostel, Girls Hostel"
"SIEM Nashik - Sandip Institute of Engineering and Management, Nashik",https://www.careers360.com/colleges/sandip-institute-of-engineering-and-management-nashik,Management,Nashik,Private,BE Electrical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"SIEM Nashik - Sandip Institute of Engineering and Management, Nashik",https://www.careers360.com/colleges/sandip-institute-of-engineering-and-management-nashik,Management,Nashik,Private,MBA,2 Years,"Boys Hostel, Girls Hostel"
"SIEM Nashik - Sandip Institute of Engineering and Management, Nashik",https://www.careers360.com/colleges/sandip-institute-of-engineering-and-management-nashik,Management,Nashik,Private,BBA,3 Years,"Boys Hostel, Girls Hostel"
"SIEM Nashik - Sandip Institute of Engineering and Management, Nashik",https://www.careers360.com/colleges/sandip-institute-of-engineering-and-management-nashik,Management,Nashik,Private,BE Civil Engineering,4 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Management,Nashik,Private,BBA LLB Hons,5 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Management,Nashik,Private,LLB Hons,3 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Management,Nashik,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Management,Nashik,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Management,Nashik,Private,B.Sc Beauty Cosmetology,3 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Management,Nashik,Private,B.Sc Interior Design and Decoration,3 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Management,Nashik,Private,B.Des Fashion and Lifestyle Design,4 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Management,Nashik,Private,B.Des Space and Interior Design,4 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Management,Nashik,Private,M.Sc Beauty Cosmetology,2 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Management,Nashik,Private,M.Pharma Pharmaceutical Quality Assurance,2 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Management,Nashik,Private,M.Sc Cosmetic Science,2 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Management,Nashik,Private,B.Tech Electronics and Telecommunication,4 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Management,Nashik,Private,B.Sc Forensic Science,3 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Management,Nashik,Private,B.Sc Microbiology,3 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Management,Nashik,Private,B.Tech Electrical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Management,Nashik,Private,B.Tech Aeronautical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Management,Nashik,Private,BBA International Business,3 Years,"Boys Hostel, Girls Hostel"
"Sir Dr MS Gosavi Institute of Business Studies, Nashik",https://www.careers360.com/colleges/sir-dr-ms-gosavi-institute-of-business-studies-nashik,Management,Nashik,Private,MBA Marketing Management,2 Years,N/A
"Sir Dr MS Gosavi Institute of Business Studies, Nashik",https://www.careers360.com/colleges/sir-dr-ms-gosavi-institute-of-business-studies-nashik,Management,Nashik,Private,PGD Business Management,2 Years,N/A
"SNJB's Karmvir Keshavlalji Harakchand Ji Abad Arts Shriman Motilal Girdharilal Lodha Commerce and Shriman PH Jain Science College, Chandwad",https://www.careers360.com/colleges/snjbs-karmvir-keshavlalji-harakchand-ji-abad-arts-shriman-motilal-girdharilal-lodha-commerce-and-shriman-ph-jain-science-college-ch,Management,Nashik,Private,No relevant courses found,N/A,N/A
"SNJB's Late Sau Kantabai Bhavarlalji Jain College of Engineering, Nashik",https://www.careers360.com/colleges/snjbs-late-sau-kantabai-bhavarlalji-jain-college-of-engineering-nashik,Management,Nashik,Private,BE Computer Engineering,4 Years,"Boys Hostel, Girls Hostel"
"SNJB's Late Sau Kantabai Bhavarlalji Jain College of Engineering, Nashik",https://www.careers360.com/colleges/snjbs-late-sau-kantabai-bhavarlalji-jain-college-of-engineering-nashik,Management,Nashik,Private,BE Artificial Intelligence and Data Science,4 Years,"Boys Hostel, Girls Hostel"
"SNJB's Late Sau Kantabai Bhavarlalji Jain College of Engineering, Nashik",https://www.careers360.com/colleges/snjbs-late-sau-kantabai-bhavarlalji-jain-college-of-engineering-nashik,Management,Nashik,Private,MBA,2 Years,"Boys Hostel, Girls Hostel"
"SNJB's Late Sau Kantabai Bhavarlalji Jain College of Engineering, Nashik",https://www.careers360.com/colleges/snjbs-late-sau-kantabai-bhavarlalji-jain-college-of-engineering-nashik,Management,Nashik,Private,BE Electronics and Telecommunication Engineering,4 Years,"Boys Hostel, Girls Hostel"
"SNJB's Late Sau Kantabai Bhavarlalji Jain College of Engineering, Nashik",https://www.careers360.com/colleges/snjbs-late-sau-kantabai-bhavarlalji-jain-college-of-engineering-nashik,Management,Nashik,Private,BE Civil Engineering,4 Years,"Boys Hostel, Girls Hostel"
"SNJB's Late Sau Kantabai Bhavarlalji Jain College of Engineering, Nashik",https://www.careers360.com/colleges/snjbs-late-sau-kantabai-bhavarlalji-jain-college-of-engineering-nashik,Management,Nashik,Private,BE Mechanical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"SNJB's Late Sau Kantabai Bhavarlalji Jain College of Engineering, Nashik",https://www.careers360.com/colleges/snjbs-late-sau-kantabai-bhavarlalji-jain-college-of-engineering-nashik,Management,Nashik,Private,M.Tech Computer Engineering,2 Years,"Boys Hostel, Girls Hostel"
